,player_id,full_name,birth_date,born,height,weight,nationality,position,shoots,college,high_school,career_length,link,G,PTS,AST,FG%,FT%,WS,TRB,FG3%,eFG%,PER
791,reidji01,Jim Reid,"August 3 , 1945",United States us,198,95,us,Forward,Right,Winston-Salem State,,1 year,https://www.basketball-reference.com/players/r/reidji01.html,6.0,3.5,0.5,50.0,20.0,0.1,1.8,,,10.6
792,davisra01,Ralph Davis,"September 7 , 1938","Vanceburg, Kentucky us",193,81,us,Shooting Guard,Right,Cincinnati,"Lewis County in Vanceburg, Kentucky",2 years,https://www.basketball-reference.com/players/d/davisra01.html,150.0,8.0,2.8,40.9,67.7,0.4,1.7,,,9.4
793,lingest01,Steve Lingenfelter,"June 10 , 1958","Eau Claire, Wisconsin us",206,102,us,Power Forward,Right,"Colleges: Minnesota , South Dakota State","Thomas Jefferson in Bloomington, Minnesota",2 years,https://www.basketball-reference.com/players/l/lingest01.html,10.0,1.0,0.5,71.4,0.0,0.0,1.6,,71.4,3.1
794,foleyja01,Jack Foley,"April 19 , 1939","Worcester, Massachusetts us",190,77,us,Forward,Right,Holy Cross,"Assumption in Worcester, Massachusetts",1 year,https://www.basketball-reference.com/players/f/foleyja01.html,11.0,4.8,0.5,39.2,86.7,0.1,1.5,,,15.6
795,sheppre01,Reed Sheppard,"June 24 , 2004","London, Kentucky us",188,83,us,Shooting Guard and Point Guard,Right,Kentucky,"North Laurel in London, Kentucky",,https://www.basketball-reference.com/players/s/sheppre01.html,134.0,10.0,2.6,41.4,80.4,6.6,2.4,38.3,53.0,14.3
796,hendeke01,Kevin Henderson,"March 22 , 1964","Baltimore, Maryland us",193,88,us,Shooting Guard and Point Guard,Right,Cal State Fullerton,"Centennial in Compton, California",2 years,https://www.basketball-reference.com/players/h/hendeke01.html,22.0,3.0,1.5,39.3,60.7,-0.2,1.1,0.0,39.3,6.4
797,lowesi01,Sidney Lowe,"January 21 , 1960","Washington, District of Columbia us",183,88,us,Point Guard and Shooting Guard,Right,NC State,"DeMatha Catholic in Hyattsville, Maryland",4 years,https://www.basketball-reference.com/players/l/lowesi01.html,193.0,2.9,3.9,36.7,76.4,3.9,1.7,13.3,37.0,10.4
798,blackle01,Leaky Black,"June 14 , 1999","Concord, North Carolina us",198,94,us,Small Forward,Right,UNC,"High Schools: Concord in Concord, North Carolina , Montverde Academy in Montverde, Florida , Cox Mill in Concord, North Carolina",,https://www.basketball-reference.com/players/b/blackle01.html,41.0,4.3,1.1,41.9,73.9,0.5,3.0,37.3,51.0,9.3
799,chievde01,Derrick Chievous,"July 3 , 1967","New York, New York us",201,88,us,Small Forward,Right,Missouri,"Holy Cross in Flushing, New York",3 years,https://www.basketball-reference.com/players/c/chievde01.html,154.0,7.1,0.7,44.3,75.5,2.7,2.4,24.2,44.8,11.8
800,yonakri01,Rich Yonakor,"October 3 , 1958","Euclid, Ohio us",206,99,us,Power Forward,Left,UNC,"Euclid in Euclid, Ohio",1 year,https://www.basketball-reference.com/players/y/yonakri01.html,10.0,3.3,0.3,53.8,71.4,0.3,2.7,,53.8,20.4
801,brussni01,Nicolás Brussino,"March 2 , 1993","Santa Fe, Argentina ar",203,88,ar,Small Forward and Shooting Guard,Right,,,2 years,https://www.basketball-reference.com/players/b/brussni01.html,58.0,2.6,0.8,36.4,77.3,0.6,1.7,29.9,46.5,10.5
802,szabobr01,Brett Szabo,"February 1 , 1968","Postville, Iowa us",211,104,us,Center,Right,Augustana College (SD),"Postville in Postville, Iowa",1 year,https://www.basketball-reference.com/players/s/szabobr01.html,70.0,2.2,0.2,44.6,73.8,0.4,2.4,0.0,44.6,8.8
803,wilsori01,Rick Wilson,"February 7 , 1956","Louisville, Kentucky us",196,90,us,Shooting Guard,Right,Louisville,"Atherton in Louisville, Kentucky",2 years,https://www.basketball-reference.com/players/w/wilsori01.html,66.0,2.9,1.3,39.3,56.0,0.2,1.2,,39.3,9.0
804,brooksc01,Scott Brooks,"July 31 , 1965","French Camp, California us",180,74,us,Point Guard,Right,"Colleges: TCU , University of California, Irvine","East Union in Manteca, California",10 years,https://www.basketball-reference.com/players/b/brooksc01.html,680.0,4.9,2.4,45.0,84.9,23.5,1.0,37.2,50.3,14.5
805,haskisc01,Scott Haskin,"September 19 , 1970","Riverside, California us",211,113,us,Center,Right,Oregon State,"Beaumont in Beaumont, California",1 year,https://www.basketball-reference.com/players/h/haskisc01.html,27.0,2.0,0.2,46.7,68.4,0.3,2.0,,46.7,11.3
806,grantpa01,Paul Grant,"January 6 , 1974","Pittsburgh, Pennsylvania us",213,111,us,Center,Right,"Colleges: Boston College , Wisconsin","Brother Rice in Birmingham, Michigan",2 years,https://www.basketball-reference.com/players/g/grantpa01.html,16.0,1.8,0.2,44.8,37.5,-0.1,1.1,,44.8,4.0
807,gminsmi01,Mike Gminski,"August 3 , 1959","Monroe, Connecticut us",211,113,us,Center,Right,Duke,"Masuk in Monroe, Connecticut",14 years,https://www.basketball-reference.com/players/g/gminsmi01.html,938.0,11.7,1.3,46.5,84.3,55.9,6.9,12.2,46.5,16.3
808,granttr01,Travis Grant,"January 1 , 1950","Clayton, Alabama us",201,97,us,Small Forward,Right,Kentucky State University,"Barbour County Training School in Clayton, Alabama",4 years,https://www.basketball-reference.com/players/g/granttr01.html,201.0,13.8,1.0,52.4,81.1,11.6,4.1,33.3,52.5,18.7
809,poweldw01,Dwight Powell,"July 20 , 1991","Toronto, Ontario ca",208,108,ca,Center and Power Forward,Right,Stanford,"IMG Academy in Bradenton, Florida",,https://www.basketball-reference.com/players/p/poweldw01.html,768.0,6.5,1.0,60.6,73.4,50.5,4.2,29.4,62.6,16.9
810,corbity01,Tyrone Corbin,"December 31 , 1962","Columbia, South Carolina us",198,95,us,Small Forward,Right,DePaul,"A.C. Flora in Columbia, South Carolina",16 years,https://www.basketball-reference.com/players/c/corbity01.html,1065.0,9.2,1.8,45.6,79.1,56.5,4.7,29.9,46.8,13.1
811,kennego01,Goo Kennedy,"August 23 , 1949","Charlotte, North Carolina us",196,92,us,Small Forward and Power Forward,Right,"Colleges: Fort Worth Community College , TCU","West Charlotte in Charlotte, North Carolina",6 years,https://www.basketball-reference.com/players/k/kennego01.html,333.0,8.2,0.9,54.8,67.0,20.2,5.6,100.0,54.8,15.1
812,willilu01,Lucas Williamson,"January 28 , 1999","Chicago, Illinois us",193,92,us,Shooting Guard,Right,Loyola Chicago,"Whitney Young in Chicago, Illinois",,https://www.basketball-reference.com/players/w/willilu01.html,7.0,10.4,2.6,33.3,100.0,0.0,5.4,28.3,43.3,8.0
813,gabriwe01,Wenyen Gabriel,"March 26 , 1997","Khartoum, Sudan sd",206,92,sd,Power Forward and Center,Right,Kentucky,"Wilbraham & Monson Academy in Wilbraham, Massachusetts",5 years,https://www.basketball-reference.com/players/g/gabriwe01.html,150.0,4.4,0.5,52.4,60.6,3.8,3.4,31.1,56.2,12.4
814,scheiba01,Baylor Scheierman,"September 26 , 2000","Hastings, Nebraska us",198,92,us,Shooting Guard,Left,"Colleges: South Dakota State , Creighton","Aurora in Aurora, Nebraska",,https://www.basketball-reference.com/players/s/scheiba01.html,108.0,5.0,1.4,42.9,86.0,4.6,3.1,37.8,56.8,11.3
815,mathida01,Dakota Mathias,"July 11 , 1995","Lima, Ohio us",193,90,us,Shooting Guard,Right,Purdue,"Elida in Elida, Ohio",2 years,https://www.basketball-reference.com/players/m/mathida01.html,14.0,3.9,1.0,38.9,33.3,0.2,0.6,31.3,48.1,9.9
816,houseda01,Danuel House Jr.,"June 7 , 1993","Houston, Texas us",198,99,us,Small Forward and Shooting Guard,Right,Texas A&M,"Hightower in Missouri City, Texas",8 years,https://www.basketball-reference.com/players/h/houseda01.html,294.0,7.3,1.1,43.4,76.1,10.0,3.0,35.9,54.3,10.6
817,gambeda01,Dave Gambee,"April 16 , 1937","Portland, Oregon us",198,97,us,Small Forward and Power Forward,Right,Oregon State,"Corvallis in Corvallis, Oregon",12 years,https://www.basketball-reference.com/players/g/gambeda01.html,750.0,10.6,1.0,42.0,82.2,35.9,5.2,,,15.2
818,jacksfr01,Frank Jackson,"May 4 , 1998","Washington, District of Columbia us",190,92,us,Point Guard,Right,Duke,"Lone Peak in Highland, Utah",5 years,https://www.basketball-reference.com/players/j/jacksfr01.html,214.0,8.5,1.0,42.1,78.6,2.5,1.8,33.2,50.1,10.4
819,johnsal01,Alexander Johnson,"February 8 , 1983","Albany, Georgia us",206,108,us,Power Forward,Right,Florida State,"Dougherty Comprehensive in Albany, Georgia",2 years,https://www.basketball-reference.com/players/j/johnsal01.html,102.0,4.3,0.3,51.7,67.2,1.5,2.7,,51.7,11.4
820,sheltcr01,Craig Shelton,"May 1 , 1957","Washington, District of Columbia us",201,95,us,Small Forward,Right,Georgetown,"Dunbar in Washington, District of Columbia",2 years,https://www.basketball-reference.com/players/s/sheltcr01.html,59.0,4.1,0.5,45.3,60.0,0.0,2.4,0.0,45.3,8.7
821,pippesc02,Scotty Pippen Jr.,"November 10 , 2000","Portland, Oregon us",188,77,us,Point Guard,Right,Vanderbilt,"High Schools: Pine Crest School in Fort Lauderdale, Florida , Sierra Canyon in Chatsworth, California",,https://www.basketball-reference.com/players/p/pippesc02.html,116.0,10.2,4.3,47.7,72.1,5.8,3.0,39.3,54.8,15.8
822,millewa01,Walt Miller,"July 20 , 1915","Homestead, Pennsylvania us",188,86,us,Forward,Right,Duquesne,"Homestead in Homestead, Pennsylvania",1 year,https://www.basketball-reference.com/players/m/millewa01.html,12.0,1.9,0.5,33.3,50.0,0.3,,,,
823,brownde02,Devin Brown,"December 30 , 1978","Salt Lake City, Utah us",196,99,us,Shooting Guard,Right,Texas-San Antonio,"South San Antonio West Campus in San Antonio, Texas",8 years,https://www.basketball-reference.com/players/b/brownde02.html,465.0,7.2,1.5,40.1,77.6,13.3,2.8,33.8,45.2,11.9
824,nickega01,Gaylon Nickerson,"February 5 , 1969","Osecola, Arkansas us",190,86,us,Shooting Guard,Right,"Colleges: Wichita State , Butler County Community College , Kansas State , Northwestern Oklahoma State University","Wichita North in Wichita, Kansas",1 year,https://www.basketball-reference.com/players/n/nickega01.html,4.0,3.8,0.3,33.3,100.0,0.1,1.3,0.0,33.3,12.9
825,wilsoge01,George Wilson,"May 9 , 1942","Meridian, Mississippi us",203,102,us,Center and Power Forward,Right,Cincinnati,"Marshall in Chicago, Illinois",7 years,https://www.basketball-reference.com/players/w/wilsoge01.html,410.0,5.4,0.7,37.2,67.7,0.5,5.2,,,11.3
826,judkije01,Jeff Judkins,"March 23 , 1956","Salt Lake City, Utah us",198,83,us,Small Forward,Right,Utah,"Highland in Salt Lake City, Utah",5 years,https://www.basketball-reference.com/players/j/judkije01.html,272.0,5.4,1.0,47.8,81.2,6.3,1.6,31.5,48.7,12.9
827,moreler01,Eric Moreland,"December 24 , 1991","Houston, Texas us",208,107,us,Power Forward,Right,Oregon State,"Ocean Academy in Bayville, New Jersey",4 years,https://www.basketball-reference.com/players/m/moreler01.html,83.0,1.9,1.0,53.7,39.4,2.3,3.7,100.0,54.0,13.3
828,evansre01,Reggie Evans,"May 18 , 1980","Pensacola, Florida us",203,111,us,Power Forward,Right,Iowa,"Woodham in Pensacola, Florida",13 years,https://www.basketball-reference.com/players/e/evansre01.html,809.0,4.1,0.6,46.5,52.8,27.1,7.1,9.1,46.6,11.7
829,chalmma01,Mario Chalmers,"May 19 , 1986","Anchorage, Alaska us",188,86,us,Point Guard,Right,Kansas,"Bartlett in Anchorage, Alaska",9 years,https://www.basketball-reference.com/players/c/chalmma01.html,646.0,8.9,3.7,41.7,79.3,32.3,2.5,35.1,49.8,12.7
830,edmonke01,Keith Edmonson,"September 28 , 1960","Gulfport, Mississippi us",196,88,us,Shooting Guard,Right,Purdue,"MacArthur in San Antonio, Texas",2 years,https://www.basketball-reference.com/players/e/edmonke01.html,87.0,6.0,0.6,44.8,71.9,0.4,1.5,0.0,44.8,12.6
831,olivaqu01,Quincy Olivari,"May 27 , 2001","Atlanta, Georgia us",188,91,us,Point Guard,Right,"Colleges: Rice University , Xavier","Westlake in Atlanta, Georgia",,https://www.basketball-reference.com/players/o/olivaqu01.html,2.0,1.5,0.5,20.0,,-0.1,0.0,20.0,30.0,-5.2
832,whiteto01,Tony White,"February 15 , 1965","Charlotte, North Carolina us",188,77,us,Point Guard,Right,Tennessee,"Independence in Charlotte, North Carolina",1 year,https://www.basketball-reference.com/players/w/whiteto01.html,49.0,5.3,1.2,44.6,72.2,-0.3,0.6,0.0,44.6,9.4
833,rogerma01,Marshall Rogers,"August 27 , 1953","St. Louis, Missouri us",185,86,us,Point Guard,Right,University of Texas Rio Grande Valley,"Sumner in St. Louis, Missouri",1 year,https://www.basketball-reference.com/players/r/rogerma01.html,26.0,3.8,0.4,37.1,93.3,-0.2,0.4,,,9.8
834,swainbe01,Bennie Swain,"December 16 , 1933","Talladega, Alabama us",203,99,us,Power Forward,Right,Texas Southern,"Westside in Talladega, Alabama",1 year,https://www.basketball-reference.com/players/s/swainbe01.html,58.0,4.6,0.5,40.6,60.9,1.9,4.5,,,12.3
835,browngr01,Greg Brown III,"September 1 , 2001","Dallas, Texas us",201,93,us,Power Forward and Small Forward,Right,Texas,"Vandegrift in Austin, Texas",3 years,https://www.basketball-reference.com/players/b/browngr01.html,70.0,3.8,0.6,42.4,61.6,0.2,2.3,29.6,46.9,10.4
836,schneot01,Otto Schnellbacher,"April 15 , 1923","Sublette, Kansas us",193,83,us,Forward/Guard,Right,Kansas,"Sublette in Sublette, Kansas",1 year,https://www.basketball-reference.com/players/s/schneot01.html,43.0,6.4,1.5,33.2,66.9,1.2,,,,
837,madkige01,Gerald Madkins,"April 18 , 1969","Merced, California us",193,90,us,Shooting Guard,Right,UCLA,"Merced in Merced, California",3 years,https://www.basketball-reference.com/players/m/madkige01.html,48.0,1.7,1.4,36.6,76.2,0.3,0.5,37.5,45.1,8.7
838,primojo01,Joshua Primo,"December 24 , 2002","Mississauga, Ontario ca",193,85,ca,Shooting Guard and Small Forward,Right,Alabama,"High Schools: Huntington Prep in Huntington, West Virginia , Royal Crown Academic School in Scarborough, Canada",3 years,https://www.basketball-reference.com/players/p/primojo01.html,56.0,5.7,1.8,37.1,75.0,-0.2,2.3,30.0,44.6,6.9
839,sprewla01,Latrell Sprewell,"September 8 , 1970","Milwaukee, Wisconsin us",196,86,us,Small Forward and Shooting Guard,Right,"Colleges: Three Rivers Community College , Alabama","Washington in Milwaukee, Wisconsin",13 years,https://www.basketball-reference.com/players/s/sprewla01.html,913.0,18.3,4.0,42.5,80.4,56.3,4.1,33.7,46.4,15.1
840,johnsbr01,Britton Johnsen,"July 8 , 1979","Salt Lake City, Utah us",208,95,us,Small Forward and Center,Right,Utah,"Murray in Murray, Utah",2 years,https://www.basketball-reference.com/players/j/johnsbr01.html,26.0,2.1,0.6,28.4,43.8,-0.7,2.1,6.3,29.0,2.1
841,gainebi01,Bill Gaines,"March 10 , 1946",United States us,193,83,us,Guard,Right,Texas A&M University-Commerce,"James Madison in Dallas, Texas",1 year,https://www.basketball-reference.com/players/g/gainebi01.html,1.0,2.0,0.0,50.0,,0.0,1.0,,50.0,7.6
842,rentzef01,Efthimios Rentzias,"January 11 , 1976","Trikala, Greece gr",211,113,gr,Center,Right,,,1 year,https://www.basketball-reference.com/players/r/rentzef01.html,35.0,1.5,0.2,33.9,88.9,0.2,0.7,50.0,37.3,10.6
843,twardda01,Dave Twardzik,"September 20 , 1950","Hershey, Pennsylvania us",185,79,us,Point Guard,Right,Old Dominion,"Middletown in Middletown, Pennsylvania",8 years,https://www.basketball-reference.com/players/t/twardda01.html,536.0,9.3,3.4,52.7,82.1,33.4,2.4,24.5,52.9,13.8
844,blairde01,DeJuan Blair,"April 22 , 1989","Pittsburgh, Pennsylvania us",201,122,us,Power Forward and Center,Right,Pitt,"Schenley in Pittsburgh, Pennsylvania",7 years,https://www.basketball-reference.com/players/b/blairde01.html,424.0,6.8,0.8,52.4,60.8,19.0,5.1,0.0,52.4,16.5
845,pearcge01,George Pearcy,"July 2 , 1919","Martinsville, Indiana us",185,74,us,Guard,Right,Indiana State University,"Martinsville in Martinsville, Indiana",1 year,https://www.basketball-reference.com/players/p/pearcge01.html,37.0,2.5,0.4,23.8,72.7,1.4,,,,
846,harriel01,Elias Harris,"July 6 , 1989","Speyer, Germany de",203,108,de,Small Forward,Right,Gonzaga,"Friedrich-Magnus-Schwerd-Gymnasium in Speyer, Germany",1 year,https://www.basketball-reference.com/players/h/harriel01.html,2.0,0.0,0.5,0.0,,0.0,0.5,,0.0,7.6
847,roberos01,Oscar Robertson,"November 24 , 1938","Charlotte, Tennessee us",196,92,us,Point Guard,Right,Cincinnati,"Crispus Attucks in Indianapolis, Indiana",14 years,https://www.basketball-reference.com/players/r/roberos01.html,1040.0,25.7,9.5,48.5,83.8,189.2,7.5,,,23.2
848,hooseca01,Carroll Hooser,"March 5 , 1944","Dallas, Texas us",201,104,us,Power Forward,Right,SMU,"Richardson in Richardson, Texas",1 year,https://www.basketball-reference.com/players/h/hooseca01.html,56.0,5.6,0.5,43.1,71.1,0.9,3.9,100.0,43.3,12.9
849,brownch02,Charlie Brown Jr.,"February 2 , 1997","Philadelphia, Pennsylvania us",198,90,us,Shooting Guard,Right,Saint Joseph's,"St. Thomas More School in Oakdale, Connecticut",,https://www.basketball-reference.com/players/b/brownch02.html,49.0,2.0,0.3,27.9,92.0,-0.2,1.1,22.4,32.9,5.2
850,suggsja01,Jalen Suggs,"June 3 , 2001","St. Paul, Minnesota us",196,92,us,Point Guard and Shooting Guard,Right,Gonzaga,"Minnehaha Academy in Minneapolis, Minnesota",,https://www.basketball-reference.com/players/s/suggsja01.html,268.0,12.6,3.8,42.3,79.2,8.3,3.4,33.1,50.4,13.2
851,nuttde01,Dennis Nutt,"March 25 , 1963","Little Rock, Arkansas us",188,77,us,Point Guard,Right,TCU,"Central in Little Rock, Arkansas",1 year,https://www.basketball-reference.com/players/n/nuttde01.html,25.0,2.3,0.6,40.0,90.9,0.3,0.3,29.4,46.3,20.0
852,mcculch01,Chris McCullough,"February 5 , 1995","Bronx, New York us",211,90,us,Power Forward,Right,Syracuse,"IMG Academy in Bradenton, Florida",3 years,https://www.basketball-reference.com/players/m/mcculch01.html,59.0,3.3,0.3,42.6,54.8,0.6,1.9,30.6,46.7,13.2
853,jordaed01,Eddie Jordan,"January 29 , 1955","Washington, District of Columbia us",185,77,us,Point Guard,Right,Rutgers University,"Archbishop Carroll in Washington, District of Columbia",7 years,https://www.basketball-reference.com/players/j/jordaed01.html,420.0,8.1,3.8,41.4,76.3,8.8,1.9,22.4,41.8,13.1
854,averywi01,William Avery,"August 8 , 1979","Augusta, Georgia us",188,89,us,Point Guard,Right,Duke,"High Schools: Westside in Augusta, Georgia , Oak Hill Academy in Mouth of Wilson, Virginia",3 years,https://www.basketball-reference.com/players/a/averywi01.html,142.0,2.7,1.4,33.0,71.4,-0.9,0.7,25.5,37.8,7.3
855,maughar01,Ariel Maughan,"February 23 , 1923","Salt Lake City, Utah us",193,86,us,Forward,Right,Utah State University,"South Cache in Hyrum, Utah",5 years,https://www.basketball-reference.com/players/m/maughar01.html,259.0,7.9,1.2,28.0,71.2,4.2,4.0,,,
856,jonesja01,Jake Jones,"May 9 , 1949",United States us,190,81,us,Shooting Guard,Right,Assumption College,,1 year,https://www.basketball-reference.com/players/j/jonesja01.html,17.0,4.5,0.7,38.9,64.5,0.0,1.5,,,8.6
857,robeyri01,Rick Robey,"January 30 , 1956","Coral Gables, Florida us",211,104,us,Center,Right,Kentucky,"Brother Martin in New Orleans, Louisiana",8 years,https://www.basketball-reference.com/players/r/robeyri01.html,493.0,7.6,1.2,50.1,65.0,15.8,4.7,12.5,50.1,12.8
858,sparrro01,Rory Sparrow,"June 12 , 1958","Suffolk, Virginia us",188,79,us,Point Guard,Right,Villanova,"Eastside in Paterson, New Jersey",12 years,https://www.basketball-reference.com/players/s/sparrro01.html,836.0,9.0,5.0,46.6,79.7,28.3,2.1,26.0,47.3,12.0
859,kulboar01,Arnoldas Kulboka,"January 4 , 1998","Marijampoles, Lithuania lt",208,99,lt,Small Forward,Right,,,1 year,https://www.basketball-reference.com/players/k/kulboar01.html,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-10.7
860,reeseal01,Alex Reese,"May 21 , 1999","Pelham, Alabama us",206,111,us,Power Forward,Right,Alabama,"Pelham in Pelham, Alabama",,https://www.basketball-reference.com/players/r/reeseal01.html,15.0,5.1,0.3,48.1,75.0,0.5,3.1,36.6,62.0,14.0
861,berrywa01,Walter Berry,"May 14 , 1964","New York, New York us",203,97,us,Power Forward and Small Forward,Left,St. John's,"Benjamin Franklin in New York, New York",3 years,https://www.basketball-reference.com/players/b/berrywa01.html,205.0,14.1,1.4,53.9,63.8,8.2,4.7,20.0,54.0,16.6
862,hamilth01,Thomas Hamilton,"April 3 , 1975","Chicago, Illinois us",218,149,us,Center,Right,Pitt,"Martin Luther King in Chicago, Illinois",2 years,https://www.basketball-reference.com/players/h/hamilth01.html,33.0,3.2,0.5,40.0,46.3,-0.3,3.4,,40.0,9.9
